"","moduleCluster","moduleColor","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"92",3,"antiquewhite2","GO:0045862",0.00795083909647776,1,1,1,"positive regulation of proteolysis","BP"
"93",3,"antiquewhite2","GO:0071556",0.00795083909647776,1,1,1,"integral component of lumenal side of endoplasmic reticulum membrane","CC"
"94",3,"antiquewhite2","GO:0097038",0.00795083909647776,1,1,1,"perinuclear endoplasmic reticulum","CC"
"95",3,"antiquewhite2","GO:1902600",0.0201147737612977,0.998703988549848,2,18,"proton transmembrane transport","BP"
"96",3,"antiquewhite2","GO:0043280",0.00795083909647776,1,1,1,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP"
"97",3,"antiquewhite2","GO:0043231",0.0230727346156155,0.99982134655394,1,3,"intracellular membrane-bounded organelle","CC"
"98",3,"antiquewhite2","GO:0035556",0.0228897559711216,0.993455817211276,6,146,"intracellular signal transduction","BP"
"99",3,"antiquewhite4","GO:0008271",0.023339985186701,0.999772658617707,1,6,"secondary active sulfate transmembrane transporter activity","MF"
"100",3,"antiquewhite4","GO:0000930",0.0254768682328694,0.999782801902139,1,3,"gamma-tubulin complex","CC"
"101",3,"antiquewhite4","GO:0008272",0.0261327312958578,0.999714681099991,1,6,"sulfate transport","BP"
"102",3,"antiquewhite4","GO:0004364",4.12173695262835e-06,0.999999976743177,3,10,"glutathione transferase activity","MF"
"103",3,"antiquewhite4","GO:0000902",0.0276868576944116,0.99969225901735,1,5,"cell morphogenesis","BP"
"104",3,"antiquewhite4","GO:0031122",0.0329514947608704,0.999590225381836,1,4,"cytoplasmic microtubule organization","BP"
"105",3,"antiquewhite4","GO:0006383",0.0218811171450123,0.999820164586204,1,4,"transcription by RNA polymerase III","BP"
"106",3,"antiquewhite4","GO:0016307",0.0363549879736192,0.999445543774438,1,6,"phosphatidylinositol phosphate kinase activity","MF"
"107",3,"antiquewhite4","GO:0000062",0.0391473484099107,0.999338197963346,1,7,"fatty-acyl-CoA binding","MF"
"108",3,"antiquewhite4","GO:0005247",0.040694022927538,0.99930408003757,1,6,"voltage-gated chloride channel activity","MF"
"109",3,"antiquewhite4","GO:0046488",0.0334275568087986,0.999550350460581,1,5,"phosphatidylinositol metabolic process","BP"
"110",3,"antiquewhite4","GO:0005515",0.0270437831684533,0.984187511535389,28,3720,"protein binding","MF"
"111",3,"antiquewhite4","GO:0016780",0.0274769438620264,0.999696933883842,1,5,"phosphotransferase activity, for other substituted phosphate groups","MF"
"112",3,"antiquewhite4","GO:0032465",0.0138344348851821,0.999952182191665,1,2,"regulation of cytokinesis","BP"
"113",3,"antiquewhite4","GO:0045017",0.0409919201726548,0.999184288568145,1,28,"glycerolipid biosynthetic process","BP"
"114",3,"antiquewhite4","GO:0000439",0.018615203626793,0.999870022656414,1,4,"transcription factor TFIIH core complex","CC"
"115",3,"antiquewhite4","GO:0016579",0.0335746043901252,0.997025874756429,2,43,"protein deubiquitination","BP"
"116",3,"antiquewhite4","GO:0019348",0.00170924436921315,1,1,1,"dolichol metabolic process","BP"
"117",3,"antiquewhite4","GO:0006006",0.0171524656249434,0.999889715352724,1,4,"glucose metabolic process","BP"
"118",3,"antiquewhite4","GO:0006914",0.0349220328710895,0.999474225537263,1,7,"autophagy","BP"
"119",3,"antiquewhite4","GO:0006897",0.020785559480613,0.999827045232755,1,5,"endocytosis","BP"
"120",3,"antiquewhite4","GO:0000808",0.0209103628340959,0.999853989601281,1,3,"origin recognition complex","CC"
"121",3,"antiquewhite4","GO:0044877",0.0211211894992053,0.999832493264069,1,4,"protein-containing complex binding","MF"
"122",3,"antiquewhite4","GO:0004090",0.00436811229799223,1,1,1,"carbonyl reductase (NADPH) activity","MF"
"123",3,"antiquewhite4","GO:0005997",0.00436811229799223,1,1,1,"xylulose metabolic process","BP"
"124",3,"antiquewhite4","GO:0009435",0.0422574165226883,0.999227919105002,1,7,"NAD biosynthetic process","BP"
"125",3,"antiquewhite4","GO:0030176",0.0423929910964304,0.999206931592143,1,8,"integral component of endoplasmic reticulum membrane","CC"
"126",3,"antiquewhite4","GO:0048011",0.00590904854982057,1,1,1,"neurotrophin TRK receptor signaling pathway","BP"
"127",3,"antiquewhite4","GO:0019430",0.0063300357163967,1,1,1,"removal of superoxide radicals","BP"
"128",3,"antiquewhite4","GO:0007020",0.00639936791162059,1,1,1,"microtubule nucleation","BP"
"129",3,"antiquewhite4","GO:0032007",0.0341869737931806,0.999529540371693,1,5,"negative regulation of TOR signaling","BP"
"130",3,"antiquewhite4","GO:0030234",0.0346458457075839,0.999496796851586,1,6,"enzyme regulator activity","MF"
"131",3,"antiquewhite4","GO:0003755",0.0202013445832423,0.998634478316119,2,44,"peptidyl-prolyl cis-trans isomerase activity","MF"
"132",3,"antiquewhite4","GO:0035556",0.0106953623569352,0.998311845082792,4,146,"intracellular signal transduction","BP"
"133",3,"antiquewhite4","GO:0032217",0.0111534892682973,0.999953486549781,1,4,"riboflavin transmembrane transporter activity","MF"
"134",3,"antiquewhite4","GO:0016857",0.00336633294970583,0.999997183720934,1,2,"racemase and epimerase activity, acting on carbohydrates and derivatives","MF"
"135",3,"antiquewhite4","GO:0004415",0.012019008994719,0.999963941883308,1,2,"hyalurononglucosaminidase activity","MF"
"136",3,"antiquewhite4","GO:0006850",0.0125757138135198,0.999960513017234,1,2,"mitochondrial pyruvate transmembrane transport","BP"
"137",3,"antiquewhite4","GO:0035065",0.01285069745268,0.999958761505489,1,2,"regulation of histone acetylation","BP"
"138",3,"antiquewhite4","GO:0050038",0.00436811229799223,1,1,1,"L-xylulose reductase (NADP+) activity","MF"
"139",3,"antiquewhite4","GO:0007163",0.0131372354484812,0.999956895691522,1,2,"establishment or maintenance of cell polarity","BP"
"140",3,"antiquewhite4","GO:0045116",0.0201768580912695,0.999864098916446,1,3,"protein neddylation","BP"
"141",3,"antiquewhite4","GO:0033735",0.00767257024925287,1,1,1,"aspartate dehydrogenase activity","MF"
"142",3,"antiquewhite4","GO:0004784",0.0186589523640415,0.999883857563099,1,3,"superoxide dismutase activity","MF"
"143",3,"antiquewhite4","GO:0019781",0.0201768580912695,0.999864098916446,1,3,"NEDD8 activating enzyme activity","MF"
"144",3,"antiquewhite4","GO:0006482",0.00705411108775244,1,1,1,"protein demethylation","BP"
"145",3,"antiquewhite4","GO:0051723",0.00705411108775244,1,1,1,"protein methylesterase activity","MF"
"146",3,"antiquewhite4","GO:0032218",0.0111534892682973,0.999953486549781,1,4,"riboflavin transport","BP"
"147",3,"antiquewhite4","GO:0004698",0.0131372354484812,0.999956895691522,1,2,"calcium-dependent protein kinase C activity","MF"
"148",3,"antiquewhite4","GO:0004843",0.043118080269572,0.995602703142296,2,51,"thiol-dependent ubiquitin-specific protease activity","MF"
"2049",3,"thistle","GO:0008654",0.0355432412563662,0.999419785596892,1,12,"phospholipid biosynthetic process","BP"
"2050",3,"thistle","GO:0031982",0.0129575367801412,0.99993738973724,1,4,"vesicle","CC"
"2051",3,"thistle","GO:0032482",0.0147746450209357,0.999918535109678,1,4,"Rab protein signal transduction","BP"
"2052",3,"thistle","GO:0005242",0.00672664135558916,0.999983171352158,1,4,"inward rectifier potassium channel activity","MF"
"2053",3,"thistle","GO:0005248",0.0369566419564378,0.999391195326036,1,9,"voltage-gated sodium channel activity","MF"
"2054",3,"thistle","GO:0004609",0.00639083753183057,0.999984811792963,1,4,"phosphatidylserine decarboxylase activity","MF"
"2055",3,"thistle","GO:0005525",0.026500969638261,0.994515159373138,4,373,"GTP binding","MF"
"2056",3,"thistle","GO:0007264",0.0117500012809499,0.999403769226123,2,48,"small GTPase mediated signal transduction","BP"
"2057",3,"thistle","GO:0005739",0.00986535063050127,0.999542112622116,2,51,"mitochondrion","CC"
"2058",3,"thistle","GO:0008234",0.0214528032438153,0.99848910835329,2,76,"cysteine-type peptidase activity","MF"
"2059",3,"thistle","GO:0006508",0.0018042490351505,0.999645467369958,7,515,"proteolysis","BP"
"2060",3,"thistle","GO:0001518",0.0369566419564378,0.999391195326036,1,9,"voltage-gated sodium channel complex","CC"
"2061",3,"thistle","GO:0004185",0.00463511082537496,0.999994675639638,1,2,"serine-type carboxypeptidase activity","MF"
"2062",3,"thistle","GO:0071705",0.000386394070676296,0.999997006226349,2,10,"nitrogen compound transport","BP"
"2063",3,"thistle","GO:0005802",0.0262802782722243,0.999698148970065,1,8,"trans-Golgi network","CC"
"2064",3,"thistle","GO:0032367",0.00706367100969933,0.999987619344676,1,2,"intracellular cholesterol transport","BP"
"2065",3,"thistle","GO:0003924",0.00921407204964859,0.99860810677799,4,270,"GTPase activity","MF"
"2066",3,"thistle","GO:0008299",0.000604902104711389,0.999994123634124,2,10,"isoprenoid biosynthetic process","BP"
"2067",3,"thistle","GO:0007166",0.00104392764493028,0.999914852863908,4,119,"cell surface receptor signaling pathway","BP"
"2068",3,"thistle","GO:0016012",0.0160263355393568,0.999904096080961,1,4,"sarcoglycan complex","CC"
"2069",3,"thistle","GO:0004888",0.000685744712356518,0.999950116929283,4,111,"transmembrane signaling receptor activity","MF"
"2070",3,"thistle","GO:0009116",0.002552893990978,0.999943064730869,2,23,"nucleoside metabolic process","BP"
"931",3,"honeydew1","GO:0071479",0.00185350004914315,1,2,2,"cellular response to ionizing radiation","BP"
"932",3,"honeydew1","GO:0004674",0.000990718730172627,0.999726660883819,12,62,"protein serine/threonine kinase activity","MF"
"933",3,"honeydew1","GO:0003677",0.00105487812458912,0.999363944691522,58,690,"DNA binding","MF"
"934",3,"honeydew1","GO:0017110",0.00182648859849013,1,2,2,"nucleoside-diphosphatase activity","MF"
"935",3,"honeydew1","GO:0004379",0.00555888787138234,1,2,2,"glycylpeptide N-tetradecanoyltransferase activity","MF"
"936",3,"honeydew1","GO:0006333",0.00202464044288907,1,2,2,"chromatin assembly or disassembly","BP"
"937",3,"honeydew1","GO:0003682",0.0016470478408571,0.999831349356565,5,13,"chromatin binding","MF"
"938",3,"honeydew1","GO:0004725",0.000965319994178724,0.999734489310539,12,62,"protein tyrosine phosphatase activity","MF"
"939",3,"honeydew1","GO:0006535",0.0055392801886432,1,2,2,"cysteine biosynthetic process from serine","BP"
"940",3,"honeydew1","GO:0019136",0.00555671183040188,1,2,2,"deoxynucleoside kinase activity","MF"
"941",3,"honeydew1","GO:0006499",0.00555888787138234,1,2,2,"N-terminal protein myristoylation","BP"
"942",3,"honeydew1","GO:0007096",0.00181780871243189,1,2,2,"regulation of exit from mitosis","BP"
"943",3,"honeydew1","GO:0004373",0.00555888787138234,1,2,2,"glycogen (starch) synthase activity","MF"
"944",3,"honeydew1","GO:0033178",0.000137147441381162,1,3,3,"proton-transporting two-sector ATPase complex, catalytic domain","CC"
"945",3,"honeydew1","GO:0006281",0.00234286377595377,0.999226452611913,13,87,"DNA repair","BP"
"946",3,"honeydew1","GO:0016788",0.00566597584410523,0.998718686631855,7,34,"hydrolase activity, acting on ester bonds","MF"
"947",3,"honeydew1","GO:0004672",0.00577131375542046,0.996601989999586,39,389,"protein kinase activity","MF"
"948",3,"honeydew1","GO:0007059",0.00603470866432008,0.999630775248924,3,7,"chromosome segregation","BP"
"949",3,"honeydew1","GO:0045944",0.0064225511852485,0.999597931010644,3,7,"positive regulation of transcription by RNA polymerase II","BP"
"950",3,"honeydew1","GO:0007624",0.00555888787138183,1,2,2,"ultradian rhythm","BP"
"951",3,"honeydew1","GO:0004833",0.00555888787138212,1,2,2,"tryptophan 2,3-dioxygenase activity","MF"
"952",3,"honeydew1","GO:0005634",3.87054959943706e-06,0.999998360308898,48,379,"nucleus","CC"
"953",3,"honeydew1","GO:0016791",0.0236202050424054,0.993562689847994,6,36,"phosphatase activity","MF"
"954",3,"honeydew1","GO:0000077",0.000181245485275494,0.999990157555811,5,10,"DNA damage checkpoint","BP"
"955",3,"honeydew1","GO:0004671",0.00210842043263811,1,2,2,"protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity","MF"
"956",3,"honeydew1","GO:0006481",0.00210842043263811,1,2,2,"C-terminal protein methylation","BP"
"957",3,"honeydew1","GO:0031023",0.00228603540585933,1,2,2,"microtubule organizing center organization","BP"
"958",3,"honeydew1","GO:0005658",0.0055588878713851,1,2,2,"alpha DNA polymerase:primase complex","CC"
"959",3,"honeydew1","GO:0005542",0.000514864003856388,0.999993160367494,3,4,"folic acid binding","MF"
"960",3,"honeydew1","GO:0003779",0.000713593226281893,0.999856323158834,9,39,"actin binding","MF"
"961",3,"honeydew1","GO:0003714",0.000774038348056918,0.999988127146246,3,4,"transcription corepressor activity","MF"
"962",3,"honeydew1","GO:0009113",0.0219759517950121,0.999040069066716,2,4,"purine nucleobase biosynthetic process","BP"
"963",3,"honeydew1","GO:0004383",0.0221375298422554,0.996183345192676,4,16,"guanylate cyclase activity","MF"
"964",3,"honeydew1","GO:0006468",0.0223805125824168,0.984455566913126,55,615,"protein phosphorylation","BP"
"965",3,"honeydew1","GO:0006260",0.0233074940459701,0.992840795745887,7,45,"DNA replication","BP"
"966",3,"honeydew1","GO:0007034",0.00854170559189799,0.998925301035621,4,14,"vacuolar transport","BP"
"967",3,"honeydew1","GO:0000387",0.0236499918793608,0.997096218015275,3,12,"spliceosomal snRNP assembly","BP"
"968",3,"honeydew1","GO:0031491",0.00555888787138259,1,2,2,"nucleosome binding","MF"
"969",3,"honeydew1","GO:0008469",0.00555888787138427,1,2,2,"histone-arginine N-methyltransferase activity","MF"
"970",3,"honeydew1","GO:0034969",0.00555888787138427,1,2,2,"histone arginine methylation","BP"
"971",3,"honeydew1","GO:0043044",0.00041416007271492,1,3,3,"ATP-dependent chromatin remodeling","BP"
"972",3,"honeydew1","GO:0047429",0.0295005322196103,0.998486465074213,2,4,"nucleoside-triphosphate diphosphatase activity","MF"
"973",3,"honeydew1","GO:0006302",0.0299094259411233,0.998453812594676,2,4,"double-strand break repair","BP"
"974",3,"honeydew1","GO:0006269",0.0299978966671239,0.998446714070821,2,4,"DNA replication, synthesis of RNA primer","BP"
"975",3,"honeydew1","GO:0030036",0.030132580280397,0.99843588470039,2,4,"actin cytoskeleton organization","BP"
"976",3,"honeydew1","GO:0016579",0.0333624714751729,0.988992153322893,7,43,"protein deubiquitination","BP"
"977",3,"honeydew1","GO:0004519",0.00658768272524601,0.999263452536373,4,12,"endonuclease activity","MF"
"978",3,"honeydew1","GO:0016888",0.00826422118268427,0.999847450993039,2,3,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters","MF"
"979",3,"honeydew1","GO:0008622",0.0432212315034677,1,1,1,"epsilon DNA polymerase complex","CC"
"980",3,"honeydew1","GO:0006270",0.0434372742026924,0.993354062834307,3,11,"DNA replication initiation","BP"
"981",3,"honeydew1","GO:1990904",0.0242303157156703,0.996997003227293,3,12,"ribonucleoprotein complex","CC"
"982",3,"honeydew1","GO:0016831",0.0245021867386684,0.997172918146145,3,9,"carboxy-lyase activity","MF"
"983",3,"honeydew1","GO:0016787",0.0259740076694291,0.986473898805479,18,183,"hydrolase activity","MF"
"984",3,"honeydew1","GO:0004806",0.0292429089703769,0.994301352714492,4,20,"triglyceride lipase activity","MF"
"985",3,"honeydew1","GO:0006413",0.0182092061058898,0.996133598007189,5,24,"translational initiation","BP"
"986",3,"honeydew1","GO:0000123",0.019540860703909,0.999199002069459,2,4,"histone acetyltransferase complex","CC"
"987",3,"honeydew1","GO:0008033",0.0209672382507151,0.995357627995092,5,25,"tRNA processing","BP"
"988",3,"honeydew1","GO:0006511",0.0218215468910341,0.991644475166663,10,70,"ubiquitin-dependent protein catabolic process","BP"
"989",3,"honeydew1","GO:0017121",0.0454669627615952,0.99658016110925,2,5,"plasma membrane phospholipid scrambling","BP"
"990",3,"honeydew1","GO:0017128",0.0454669627615952,0.99658016110925,2,5,"phospholipid scramblase activity","MF"
"991",3,"honeydew1","GO:0006629",0.0459727918325029,0.978041139830767,12,113,"lipid metabolic process","BP"
"992",3,"honeydew1","GO:0016973",0.0461589650716815,1,1,1,"poly(A)+ mRNA export from nucleus","BP"
"993",3,"honeydew1","GO:0016125",0.0462285175634668,1,1,1,"sterol metabolic process","BP"
"994",3,"honeydew1","GO:0009249",0.0436207364219405,1,1,1,"protein lipoylation","BP"
"995",3,"honeydew1","GO:0033819",0.0436207364219405,1,1,1,"lipoyl(octanoyl) transferase activity","MF"
"996",3,"honeydew1","GO:0051382",0.000340410646476453,0.999987677239955,4,7,"kinetochore assembly","BP"
"997",3,"honeydew1","GO:0009331",0.00035554304939827,1,3,3,"glycerol-3-phosphate dehydrogenase complex","CC"
"998",3,"honeydew1","GO:0017048",0.0477591417897384,0.996307250406912,2,5,"Rho GTPase binding","MF"
"999",3,"honeydew1","GO:0009263",0.0480937159813676,1,1,1,"deoxyribonucleotide biosynthetic process","BP"
"1000",3,"honeydew1","GO:0010389",0.0491781456965302,1,1,1,"regulation of G2/M transition of mitotic cell cycle","BP"
"1001",3,"honeydew1","GO:0005829",0.0493163147612832,0.988508118473817,4,22,"cytosol","CC"
"1002",3,"honeydew1","GO:0098703",0.0024295626361557,1,2,2,"calcium ion import across plasma membrane","BP"
"1003",3,"honeydew1","GO:0061630",0.00252323332354673,0.999594012696084,6,25,"ubiquitin protein ligase activity","MF"
"1004",3,"honeydew1","GO:0019829",0.0028303529068717,0.999880634574466,3,6,"ATPase-coupled cation transmembrane transporter activity","MF"
"1005",3,"honeydew1","GO:0004170",0.00293802602059769,1,2,2,"dUTP diphosphatase activity","MF"
"1006",3,"honeydew1","GO:0006226",0.00293802602059769,1,2,2,"dUMP biosynthetic process","BP"
"1007",3,"honeydew1","GO:0047750",0.0462285175634668,1,1,1,"cholestenol delta-isomerase activity","MF"
"1008",3,"honeydew1","GO:0000225",0.0466827421576509,1,1,1,"N-acetylglucosaminylphosphatidylinositol deacetylase activity","MF"
"1009",3,"honeydew1","GO:0000987",0.0467119783006219,1,1,1,"cis-regulatory region sequence-specific DNA binding","MF"
"1010",3,"honeydew1","GO:0006996",0.0473107516124006,1,1,1,"organelle organization","BP"
"1011",3,"honeydew1","GO:0005685",0.0384156860855136,0.997369508695932,2,5,"U1 snRNP","CC"
"1012",3,"honeydew1","GO:0003743",0.0388346833081052,0.988051447975679,6,38,"translation initiation factor activity","MF"
"1013",3,"honeydew1","GO:0008138",0.0410426784374525,0.991037955552071,4,21,"protein tyrosine/serine/threonine phosphatase activity","MF"
"1014",3,"honeydew1","GO:0008796",0.0426034521535212,1,1,1,"bis(5'-nucleosyl)-tetraphosphatase activity","MF"
"1015",3,"honeydew1","GO:0016756",0.0426792425285101,1,1,1,"glutathione gamma-glutamylcysteinyltransferase activity","MF"
"1016",3,"honeydew1","GO:0046938",0.0426792425285101,1,1,1,"phytochelatin biosynthetic process","BP"
"1017",3,"honeydew1","GO:0005673",0.0432091653442879,1,1,1,"transcription factor TFIIE complex","CC"
"1018",3,"honeydew1","GO:0000339",0.0432171916590038,1,1,1,"RNA cap binding","MF"
"1019",3,"honeydew1","GO:0005846",0.0432171916590038,1,1,1,"nuclear cap binding complex","CC"
"1020",3,"honeydew1","GO:0009143",0.0154147971230307,0.999603158458626,2,3,"nucleoside triphosphate catabolic process","BP"
"1021",3,"honeydew1","GO:0015018",0.015652316224856,0.99943053296681,2,4,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","MF"
"1022",3,"honeydew1","GO:0003896",0.0157513688008488,0.999589736853332,2,3,"DNA primase activity","MF"
"1023",3,"honeydew1","GO:0009897",0.0158483453094334,0.999585839927286,2,3,"external side of plasma membrane","CC"
"1024",3,"honeydew1","GO:0008305",0.0158483453095644,0.999585839927281,2,3,"integrin complex","CC"
"1025",3,"honeydew1","GO:0072659",0.0436762153055152,1,1,1,"protein localization to plasma membrane","BP"
"1026",3,"honeydew1","GO:0002020",0.0444286149965039,1,1,1,"protease binding","MF"
"1027",3,"honeydew1","GO:0070513",0.0444286149965039,1,1,1,"death domain binding","MF"
"1028",3,"honeydew1","GO:0004017",0.0448555958807696,0.996373986050084,2,6,"adenylate kinase activity","MF"
"1029",3,"honeydew1","GO:1902751",0.00551585623915303,1,2,2,"positive regulation of cell cycle G2/M phase transition","BP"
"1030",3,"honeydew1","GO:0008890",0.00548618477330561,1,2,2,"glycine C-acetyltransferase activity","MF"
"1031",3,"honeydew1","GO:0007095",0.0493699489556941,1,1,1,"mitotic G2 DNA damage checkpoint","BP"
"1032",3,"honeydew1","GO:0015035",0.0341231018945677,0.992897679814753,4,23,"protein disulfide oxidoreductase activity","MF"
"1033",3,"honeydew1","GO:0004526",0.0343866432078043,0.997599886110864,2,6,"ribonuclease P activity","MF"
"1034",3,"honeydew1","GO:0015267",0.0351483372353643,0.994962567747843,3,12,"channel activity","MF"
"1035",3,"honeydew1","GO:0006352",0.0352929613275491,0.994785697423104,3,14,"DNA-templated transcription, initiation","BP"
"1036",3,"honeydew1","GO:0035556",0.00919679825032049,0.995753290067003,18,146,"intracellular signal transduction","BP"
"1037",3,"honeydew1","GO:0007098",0.00955114862121553,0.999307109059936,3,7,"centrosome cycle","BP"
"1038",3,"honeydew1","GO:0016491",0.0105371917814736,0.994212917695007,27,268,"oxidoreductase activity","MF"
"1039",3,"honeydew1","GO:0006364",0.0111753064606652,0.997930320112746,5,22,"rRNA processing","BP"
"1040",3,"honeydew1","GO:0016757",0.0114643329472243,0.99695754141269,7,43,"transferase activity, transferring glycosyl groups","MF"
"1041",3,"honeydew1","GO:0005783",0.0115381722239643,0.997363362822743,6,31,"endoplasmic reticulum","CC"
"1042",3,"honeydew1","GO:0005524",0.0115903884402239,0.991155908527104,119,1441,"ATP binding","MF"
"1043",3,"honeydew1","GO:0005657",0.0493699489556941,1,1,1,"replication fork","CC"
"1044",3,"honeydew1","GO:0000287",0.012147112799473,0.996407942681945,8,46,"magnesium ion binding","MF"
"1045",3,"honeydew1","GO:0005672",0.0133393889011632,0.999682299397095,2,3,"transcription factor TFIIA complex","CC"
"1046",3,"honeydew1","GO:0007076",0.0138835990850367,0.99966216016491,2,3,"mitotic chromosome condensation","BP"
"1047",3,"honeydew1","GO:0030915",0.00434694427744407,1,2,2,"Smc5-Smc6 complex","CC"
"1048",3,"honeydew1","GO:0016274",0.00440964521104577,0.999573655157067,4,11,"protein-arginine N-methyltransferase activity","MF"
"1049",3,"honeydew1","GO:0000776",0.00454331870557834,0.999772463883512,3,6,"kinetochore","CC"
"1050",3,"honeydew1","GO:0051225",0.00477309679835968,0.999527868761611,4,11,"spindle assembly","BP"
"1051",3,"honeydew1","GO:0004367",0.0047876282156877,1,2,2,"glycerol-3-phosphate dehydrogenase [NAD+] activity","MF"
"1052",3,"honeydew1","GO:0006182",0.0179504064545601,0.997135318630745,4,15,"cGMP biosynthetic process","BP"
"1053",3,"honeydew1","GO:0003713",0.00508071983453935,0.99946068610326,4,13,"transcription coactivator activity","MF"
"1054",3,"honeydew1","GO:0006172",0.00528766606644519,1,2,2,"ADP biosynthetic process","BP"
"1055",3,"honeydew1","GO:0046907",0.0053833127580766,0.999713077427758,3,6,"intracellular transport","BP"
"1056",3,"honeydew1","GO:0046982",0.0116629217090209,0.996894412058576,7,43,"protein heterodimerization activity","MF"
"1057",3,"honeydew1","GO:0004799",0.00409000475551453,1,2,2,"thymidylate synthase activity","MF"
"1058",3,"honeydew1","GO:0006231",0.00409000475551453,1,2,2,"dTMP biosynthetic process","BP"
"1059",3,"honeydew1","GO:0030894",0.0493699489556941,1,1,1,"replisome","CC"
"1060",3,"honeydew1","GO:0005856",0.0497733997158298,0.983670478595552,6,40,"cytoskeleton","CC"
"1061",3,"honeydew1","GO:0046872",0.0380015402199725,0.975780650616638,31,338,"metal ion binding","MF"
"1062",3,"honeydew1","GO:0003777",0.0382228089645311,0.983840473843289,10,78,"microtubule motor activity","MF"
"1063",3,"honeydew1","GO:0005096",0.0365025108889788,0.989013086472312,6,35,"GTPase activator activity","MF"
"1064",3,"honeydew1","GO:0051287",0.0379377718401791,0.990001360914457,5,29,"NAD binding","MF"
"1065",3,"honeydew1","GO:0006567",0.00548618477330561,1,2,2,"threonine catabolic process","BP"
"1066",3,"honeydew1","GO:0006470",0.00341515492670832,0.999030554440012,10,55,"protein dephosphorylation","BP"
"1067",3,"honeydew1","GO:0005978",0.00369274959305104,0.999854973611592,3,5,"glycogen biosynthetic process","BP"
"1068",3,"honeydew1","GO:0048478",0.00381708364758772,1,2,2,"replication fork protection","BP"
"1069",3,"honeydew1","GO:0004637",0.00424866778713795,1,2,2,"phosphoribosylamine-glycine ligase activity","MF"
"1070",3,"honeydew1","GO:0008537",0.00392236414326008,1,2,2,"proteasome activator complex","CC"
"1071",3,"honeydew1","GO:0046168",0.0047876282156877,1,2,2,"glycerol-3-phosphate catabolic process","BP"
"1072",3,"honeydew1","GO:0003841",0.00413850281399878,1,2,2,"1-acylglycerol-3-phosphate O-acyltransferase activity","MF"
"1073",3,"honeydew1","GO:0046081",0.00293802602059769,1,2,2,"dUTP catabolic process","BP"
"1074",3,"honeydew1","GO:0005643",0.003603854015525,0.999671125924129,4,11,"nuclear pore","CC"
"1075",3,"honeydew1","GO:0046961",0.00349034770100722,0.999841207828925,3,6,"proton-transporting ATPase activity, rotational mechanism","MF"
"1535",3,"midnightblue","GO:0004731",0.0264664161254558,1,1,1,"purine-nucleoside phosphorylase activity","MF"
"1536",3,"midnightblue","GO:0008193",0.0224918967094545,1,1,1,"tRNA guanylyltransferase activity","MF"
"1537",3,"midnightblue","GO:0061929",0.0254280502842128,1,1,1,"gamma-glutamylaminecyclotransferase activity","MF"
"1538",3,"midnightblue","GO:0004518",0.0218995332899704,0.997233543655055,3,17,"nuclease activity","MF"
"1539",3,"midnightblue","GO:0005884",0.0455632233705667,1,1,1,"actin filament","CC"
"1540",3,"midnightblue","GO:0000287",0.035350728679859,0.990540211412207,5,46,"magnesium ion binding","MF"
"1541",3,"midnightblue","GO:0004370",0.0455632233705667,1,1,1,"glycerol kinase activity","MF"
"1542",3,"midnightblue","GO:0071595",0.0216015900800441,1,1,1,"Nem1-Spo7 phosphatase complex","CC"
"1543",3,"midnightblue","GO:0016272",0.0270750698102683,0.998068469970888,2,11,"prefoldin complex","CC"
"1544",3,"midnightblue","GO:0006914",0.0240894040590258,0.998541036014984,2,7,"autophagy","BP"
"1545",3,"midnightblue","GO:0050188",0.0251321394597759,1,1,1,"phosphoenolpyruvate mutase activity","MF"
"1546",3,"midnightblue","GO:0006895",0.0398150714704614,1,1,1,"Golgi to endosome transport","BP"
"1547",3,"midnightblue","GO:0008349",0.0455625091423546,1,1,1,"MAP kinase kinase kinase kinase activity","MF"
"1548",3,"midnightblue","GO:0035196",0.0455632233705667,1,1,1,"production of miRNAs involved in gene silencing by miRNA","BP"
"1549",3,"midnightblue","GO:0005802",0.0282137650380738,0.998069963062904,2,8,"trans-Golgi network","CC"
"1550",3,"midnightblue","GO:0006744",0.0313217147560415,0.997813386495393,2,7,"ubiquinone biosynthetic process","BP"
"1551",3,"midnightblue","GO:0032456",0.0398150714704614,1,1,1,"endocytic recycling","BP"
"1552",3,"midnightblue","GO:0061640",0.0334134031579218,1,1,1,"cytoskeleton-dependent cytokinesis","BP"
"1553",3,"midnightblue","GO:0006520",0.046224445816011,0.99196192031134,3,22,"cellular amino acid metabolic process","BP"
"1554",3,"midnightblue","GO:0004478",0.0471688346761697,0.999430834606383,1,2,"methionine adenosyltransferase activity","MF"
"1555",3,"midnightblue","GO:0016579",0.0371053949435132,0.989981429004924,5,43,"protein deubiquitination","BP"
"1556",3,"midnightblue","GO:0004198",0.0372234021060353,0.997144211860777,2,7,"calcium-dependent cysteine-type endopeptidase activity","MF"
"1557",3,"midnightblue","GO:0004484",0.0455632233705667,1,1,1,"mRNA guanylyltransferase activity","MF"
